customer_id,customer_name,gender,age,email,phone,city,join_date,total_orders,total_spent,first_order_date,last_order_date,avg_rating,segment
CUST00564,Vivek Menon,Female,28,vivek.menon102@gmail.com,9439625110,Mumbai,2023-10-20,8,8663.39,2024-01-08,2024-12-27,2.7,Silver
CUST00565,Nisha Menon,Male,38,nisha.menon711@gmail.com,9219646068,Bhopal,2023-08-07,9,233664.93,2024-01-07,2024-11-27,3.7,Platinum
CUST00566,Deepak Shukla,Male,36,deepak.shukla987@yahoo.com,9480365607,Hyderabad,2023-10-09,8,33954.32,2024-02-09,2024-10-19,4.0,Gold
CUST00567,Swati Jain,Female,48,swati.jain723@yahoo.com,9633556285,Mumbai,2023-09-13,4,11338.11,2024-07-14,2024-10-25,4.0,Silver
CUST00568,Kiran Gupta,Male,43,kiran.gupta171@gmail.com,9992605236,Bengaluru,2023-11-04,6,436.11,2024-01-23,2024-11-10,4.0,Bronze
CUST00569,Pooja Mishra,Male,40,pooja.mishra782@yahoo.com,9873437900,Coimbatore,2023-02-23,9,95548.19,2024-01-10,2024-11-23,3.8,Platinum
CUST00570,Harish Rao,Female,28,harish.rao314@yahoo.com,9927637728,Indore,2023-03-28,5,3272.97,2024-04-21,2024-11-01,5.0,Bronze
CUST00571,Neha Tiwari,Female,39,neha.tiwari58@yahoo.com,9727627258,Mumbai,2023-04-26,4,153154.72,2024-01-21,2024-12-17,3.3,Platinum
CUST00572,Vikram Desai,Male,46,vikram.desai108@yahoo.com,9144482225,Delhi,2023-09-24,13,67585.7,2024-01-26,2024-12-27,4.2,Platinum
CUST00573,Aishwarya Yadav,Male,52,aishwarya.yadav967@gmail.com,9966806232,Chennai,2023-06-28,8,214296.66,2024-01-03,2024-11-01,3.0,Platinum
CUST00574,Pankaj Mehta,Female,56,pankaj.mehta382@gmail.com,9549935034,Kolkata,2023-03-07,5,10603.88,2024-01-21,2024-11-05,4.3,Silver
CUST00575,Deepak Reddy,Male,41,deepak.reddy758@yahoo.com,9383329326,Kolkata,2023-04-08,9,18923.84,2024-03-17,2024-12-22,3.8,Silver
CUST00576,Pooja Rao,Male,31,pooja.rao280@yahoo.com,9252603846,Nagpur,2023-09-16,13,46224.27,2024-01-18,2024-11-24,4.0,Gold
CUST00577,Aarav Sharma,Female,31,aarav.sharma741@gmail.com,9859650580,Kolkata,2023-09-20,19,50167.81,2024-01-02,2024-12-25,3.7,Platinum
CUST00578,Ananya Menon,Male,27,ananya.menon201@gmail.com,9205915718,Mumbai,2023-04-05,5,15597.52,2024-03-20,2024-09-05,4.3,Silver
CUST00579,Tushar Menon,Female,18,tushar.menon425@gmail.com,9314001502,Jaipur,2023-07-24,4,9449.95,2024-03-06,2024-10-28,4.0,Silver
CUST00580,Neha Agarwal,Male,19,neha.agarwal13@gmail.com,9536426541,Bhopal,2023-05-07,7,15786.22,2024-03-28,2024-11-24,4.0,Silver
CUST00581,Sonal Desai,Male,51,sonal.desai556@gmail.com,9991670291,Mumbai,2023-05-03,14,23201.57,2024-02-05,2024-11-13,4.3,Gold
CUST00582,Swati Dubey,Female,46,swati.dubey317@yahoo.com,9549628104,Jaipur,2023-12-07,5,11677.63,2024-01-23,2024-10-24,4.0,Silver
CUST00583,Swati Chauhan,Male,54,swati.chauhan979@gmail.com,9317412449,Ahmedabad,2023-08-16,8,9207.65,2024-01-06,2024-10-28,4.2,Silver
CUST00584,Ananya Reddy,Male,29,ananya.reddy670@yahoo.com,9637872576,Ahmedabad,2023-03-28,7,26661.46,2024-07-10,2024-12-19,3.6,Gold
CUST00585,Sneha Singh,Male,33,sneha.singh78@gmail.com,9735849242,Bhopal,2023-09-12,10,289890.66,2024-01-10,2024-11-08,3.6,Platinum
CUST00586,Meera Gupta,Female,34,meera.gupta202@yahoo.com,9871303482,Bhopal,2023-10-02,6,251991.77,2024-05-27,2024-11-18,4.5,Platinum
CUST00587,Ravi Rao,Male,31,ravi.rao547@gmail.com,9957572680,Bengaluru,2023-07-03,6,38153.27,2024-02-02,2024-12-04,3.3,Gold
CUST00588,Nikhil Joshi,Male,52,nikhil.joshi530@gmail.com,9403990802,Ahmedabad,2023-05-21,7,52598.49,2024-01-15,2024-10-07,3.8,Platinum
CUST00589,Shruti Bose,Female,54,shruti.bose924@yahoo.com,9718758903,Kolkata,2023-06-15,9,143744.03,2024-01-04,2024-12-19,3.8,Platinum
CUST00590,Sneha Joshi,Male,47,sneha.joshi209@gmail.com,9557414919,Surat,2023-12-12,4,2658.87,2024-03-01,2024-12-09,3.5,Bronze
CUST00591,Deepak Agarwal,Female,34,deepak.agarwal869@gmail.com,9422667066,Indore,2023-11-28,2,11306.84,2024-01-22,2024-10-24,4.0,Silver
CUST00592,Kavya Sinha,Male,58,kavya.sinha127@gmail.com,9252148076,Coimbatore,2023-02-10,3,3327.67,2024-04-26,2024-12-01,4.0,Bronze
CUST00593,Pallavi Yadav,Male,41,pallavi.yadav600@gmail.com,9148452497,Coimbatore,2023-05-15,4,227218.28,2024-02-16,2024-11-25,4.0,Platinum
CUST00594,Ashish Chauhan,Male,20,ashish.chauhan915@gmail.com,9384694771,Kolkata,2023-03-01,5,15596.34,2024-05-15,2024-12-16,3.5,Silver
CUST00595,Sanjay Mehta,Male,54,sanjay.mehta514@gmail.com,9563406253,Hyderabad,2023-08-02,8,29694.11,2024-01-09,2024-12-17,4.3,Gold
CUST00596,Ashish Pandey,Female,53,ashish.pandey159@gmail.com,9723600084,Kolkata,2023-10-28,6,20012.64,2024-04-10,2024-12-02,4.7,Gold
CUST00597,Manoj Desai,Female,49,manoj.desai184@gmail.com,9777939014,Kolkata,2023-01-21,13,23168.59,2024-01-20,2024-12-04,4.2,Gold
CUST00598,Manish Jain,Male,40,manish.jain135@gmail.com,9246630736,Mumbai,2023-10-25,5,67315.83,2024-03-07,2024-11-04,3.5,Platinum
CUST00599,Komal Bose,Female,33,komal.bose594@gmail.com,9898057559,Bhopal,2023-05-20,5,28228.03,2024-04-05,2024-11-11,4.4,Gold
CUST00600,Aishwarya Menon,Female,20,aishwarya.menon756@gmail.com,9510908101,Jaipur,2023-02-21,5,26259.58,2024-08-03,2024-12-16,4.0,Gold
CUST00601,Nikhil Gupta,Female,54,nikhil.gupta679@gmail.com,9644517228,Pune,2023-07-24,4,332.63,2024-01-22,2024-10-20,5.0,Bronze
CUST00602,Manish Nair,Male,23,manish.nair115@gmail.com,9968484585,Coimbatore,2023-12-21,8,53400.0,2024-01-19,2024-12-23,4.4,Platinum
CUST00603,Rahul Sharma,Female,49,rahul.sharma268@gmail.com,9137154657,Bhopal,2023-07-13,8,38940.85,2024-01-06,2024-12-07,4.8,Gold
CUST00604,Vivek Chopra,Female,38,vivek.chopra719@gmail.com,9300401492,Bengaluru,2023-11-15,3,38631.84,2024-02-16,2024-08-27,4.0,Gold
CUST00605,Meera Kumar,Male,58,meera.kumar143@gmail.com,9387340723,Coimbatore,2023-09-12,3,1723.78,2024-06-13,2024-10-13,3.5,Bronze
CUST00606,Sneha Sinha,Male,19,sneha.sinha133@yahoo.com,9731630706,Bhopal,2023-08-27,8,11213.37,2024-03-20,2024-07-27,4.3,Silver
CUST00607,Rahul Verma,Female,39,rahul.verma909@yahoo.com,9394671442,Delhi,2023-11-27,4,652.99,2024-03-23,2024-11-07,5.0,Bronze
CUST00608,Kiran Verma,Male,57,kiran.verma849@yahoo.com,9133730582,Nagpur,2023-03-24,7,8070.85,2024-04-14,2024-12-09,4.0,Silver
CUST00609,Vikram Saxena,Female,30,vikram.saxena471@gmail.com,9775088959,Indore,2023-09-26,7,122505.6,2024-02-01,2024-12-17,4.5,Platinum
CUST00610,Manoj Menon,Female,57,manoj.menon406@yahoo.com,9810877987,Kolkata,2023-01-12,3,11370.43,2024-06-07,2024-10-08,4.3,Silver
CUST00611,Neha Shah,Female,49,neha.shah445@gmail.com,9751451591,Kolkata,2023-08-21,5,15371.39,2024-02-08,2024-08-18,5.0,Silver
CUST00612,Pallavi Saxena,Male,44,pallavi.saxena185@gmail.com,9310045514,Surat,2023-10-03,4,4052.97,2024-02-21,2024-11-23,3.5,Bronze
CUST00613,Neha Joshi,Male,50,neha.joshi25@gmail.com,9231080723,Nagpur,2023-08-22,9,31938.12,2024-02-07,2024-11-23,4.5,Gold
CUST00614,Divya Saxena,Male,55,divya.saxena90@yahoo.com,9510269610,Surat,2023-03-16,4,9596.64,2024-05-27,2024-12-10,2.5,Silver
CUST00615,Nisha Mehta,Female,55,nisha.mehta865@gmail.com,9301997987,Surat,2023-11-04,12,159321.41,2024-01-12,2024-11-08,3.6,Platinum
CUST00616,Manish Desai,Female,26,manish.desai943@gmail.com,9321331285,Coimbatore,2023-12-28,2,9271.0,2024-01-04,2024-03-23,4.0,Silver
CUST00617,Ashish Pandey,Female,41,ashish.pandey259@gmail.com,9996059656,Pune,2023-10-09,6,95521.72,2024-03-10,2024-10-22,3.0,Platinum
CUST00618,Divya Singh,Male,38,divya.singh185@yahoo.com,9792527900,Delhi,2023-03-22,8,23289.27,2024-01-10,2024-12-03,4.0,Gold
CUST00619,Komal Malhotra,Female,37,komal.malhotra822@yahoo.com,9293971011,Delhi,2023-08-10,7,108698.55,2024-02-02,2024-12-06,4.3,Platinum
CUST00620,Anjali Pandey,Female,32,anjali.pandey386@yahoo.com,9991517792,Chennai,2023-12-23,6,5073.4,2024-01-24,2024-07-20,4.5,Bronze
CUST00621,Rahul Rao,Female,31,rahul.rao277@gmail.com,9940685811,Jaipur,2023-02-04,9,240371.68,2024-04-23,2024-12-15,4.2,Platinum
CUST00622,Pooja Dubey,Female,58,pooja.dubey130@gmail.com,9122065392,Surat,2023-03-23,5,7337.4,2024-02-22,2024-10-26,4.5,Bronze
CUST00623,Pooja Mehta,Male,39,pooja.mehta515@yahoo.com,9982390834,Indore,2023-06-10,8,6666.68,2024-03-23,2024-12-05,4.0,Bronze
CUST00624,Harish Sharma,Male,48,harish.sharma654@gmail.com,9885218375,Surat,2023-08-07,7,8829.29,2024-04-16,2024-11-01,3.6,Silver
CUST00625,Nikhil Patel,Female,31,nikhil.patel687@yahoo.com,9770984204,Nagpur,2023-12-09,4,12269.45,2024-01-08,2024-11-22,4.3,Silver
CUST00626,Komal Pillai,Male,27,komal.pillai944@gmail.com,9812869852,Pune,2023-08-24,4,21611.63,2024-01-03,2024-11-17,4.0,Gold
CUST00627,Kavya Singh,Male,26,kavya.singh670@gmail.com,9380371899,Indore,2023-01-25,7,50154.9,2024-01-12,2024-12-28,3.2,Platinum
CUST00628,Divya Rao,Male,58,divya.rao697@gmail.com,9895744753,Bengaluru,2023-07-02,7,13381.34,2024-01-26,2024-11-20,3.7,Silver
CUST00629,Amit Shukla,Male,43,amit.shukla211@gmail.com,9765323010,Coimbatore,2023-06-13,6,4304.59,2024-01-05,2024-11-12,4.7,Bronze
CUST00630,Tushar Malhotra,Male,26,tushar.malhotra589@yahoo.com,9240957089,Bhopal,2023-10-16,2,36916.21,2024-06-25,2024-07-10,5.0,Gold
CUST00631,Nisha Dubey,Female,38,nisha.dubey749@gmail.com,9216998091,Ahmedabad,2023-08-10,7,30911.44,2024-02-19,2024-12-25,4.2,Gold
CUST00632,Sneha Pillai,Male,22,sneha.pillai843@gmail.com,9316588794,Lucknow,2023-03-09,7,127339.79,2024-05-03,2024-11-07,4.2,Platinum
CUST00633,Vikram Sharma,Male,29,vikram.sharma543@yahoo.com,9874500927,Ahmedabad,2023-06-25,5,227580.35,2024-01-09,2024-09-16,4.5,Platinum
CUST00634,Rahul Patel,Male,57,rahul.patel144@gmail.com,9684597308,Bengaluru,2023-09-28,9,306042.75,2024-03-07,2024-12-19,4.6,Platinum
CUST00635,Bhavna Agarwal,Male,23,bhavna.agarwal76@gmail.com,9895036919,Hyderabad,2023-10-26,4,0.0,2024-07-07,2024-10-03,,Bronze
CUST00636,Rekha Malhotra,Male,51,rekha.malhotra257@gmail.com,9357827819,Delhi,2023-11-14,8,116801.1,2024-01-14,2024-12-19,4.0,Platinum
CUST00637,Priya Iyer,Female,40,priya.iyer977@yahoo.com,9868833134,Mumbai,2023-02-14,6,17391.21,2024-04-01,2024-09-18,3.7,Silver
CUST00638,Amit Yadav,Female,23,amit.yadav910@gmail.com,9693458858,Hyderabad,2023-08-21,4,20224.55,2024-05-15,2024-11-18,4.0,Gold
CUST00639,Anjali Mishra,Female,30,anjali.mishra275@gmail.com,9634053776,Chennai,2023-11-16,6,3941.67,2024-03-01,2024-11-19,4.3,Bronze
CUST00640,Sunita Kumar,Female,58,sunita.kumar609@yahoo.com,9414669290,Surat,2023-12-20,10,47219.31,2024-02-05,2024-12-23,4.2,Gold
CUST00641,Rekha Mishra,Male,56,rekha.mishra110@yahoo.com,9684456132,Bengaluru,2023-01-13,4,66666.39,2024-02-05,2024-12-13,5.0,Platinum
CUST00642,Vivek Sharma,Male,32,vivek.sharma177@gmail.com,9409168198,Lucknow,2023-01-16,4,6610.91,2024-05-25,2024-11-19,4.3,Bronze
CUST00643,Arjun Verma,Male,24,arjun.verma119@gmail.com,9908520980,Ahmedabad,2023-09-26,10,26965.02,2024-01-02,2024-11-12,4.1,Gold
CUST00644,Arjun Saxena,Female,58,arjun.saxena9@yahoo.com,9477486632,Nagpur,2023-08-19,11,14358.8,2024-02-16,2024-12-21,3.6,Silver
CUST00645,Aarav Singh,Male,50,aarav.singh213@gmail.com,9676107887,Bengaluru,2023-07-08,7,9739.03,2024-04-22,2024-12-09,4.4,Silver
CUST00646,Komal Bose,Male,32,komal.bose866@gmail.com,9509244027,Ahmedabad,2023-01-15,5,2573.88,2024-01-14,2024-12-14,5.0,Bronze
CUST00647,Sanjay Desai,Female,29,sanjay.desai326@yahoo.com,9694396030,Nagpur,2023-01-15,12,47701.95,2024-03-25,2024-12-12,4.0,Gold
CUST00648,Vikram Iyer,Male,58,vikram.iyer382@yahoo.com,9823642741,Coimbatore,2023-03-22,7,167010.25,2024-01-15,2024-11-20,4.3,Platinum
CUST00649,Sanjay Pillai,Female,27,sanjay.pillai699@gmail.com,9659703181,Chennai,2023-04-14,7,62764.15,2024-01-22,2024-12-24,4.0,Platinum
CUST00650,Meera Saxena,Female,30,meera.saxena554@gmail.com,9222801255,Pune,2023-09-17,2,3966.48,2024-06-07,2024-12-24,4.0,Bronze
CUST00651,Rohit Shukla,Female,56,rohit.shukla863@gmail.com,9390797701,Pune,2023-06-06,10,4655.95,2024-01-28,2024-12-11,4.0,Bronze
CUST00652,Sanjay Sharma,Female,52,sanjay.sharma984@yahoo.com,9191885724,Bhopal,2023-11-16,5,12087.95,2024-04-16,2024-09-03,5.0,Silver
CUST00653,Rahul Singh,Male,29,rahul.singh191@yahoo.com,9593450613,Hyderabad,2023-02-26,9,91824.71,2024-02-08,2024-12-17,3.8,Platinum
CUST00654,Rekha Reddy,Female,30,rekha.reddy908@gmail.com,9706572353,Chennai,2023-12-18,8,76520.45,2024-02-09,2024-12-21,3.9,Platinum
CUST00655,Aditya Shukla,Female,24,aditya.shukla470@yahoo.com,9569708507,Indore,2023-01-02,11,39786.75,2024-02-07,2024-12-18,3.9,Gold
CUST00656,Vivek Iyer,Female,24,vivek.iyer152@yahoo.com,9463711301,Ahmedabad,2023-03-06,3,152451.53,2024-04-12,2024-12-18,3.0,Platinum
CUST00657,Priya Pandey,Female,46,priya.pandey547@gmail.com,9952550581,Lucknow,2023-08-19,3,1889.32,2024-03-09,2024-12-02,4.0,Bronze
CUST00658,Anjali Gupta,Male,53,anjali.gupta514@gmail.com,9861883488,Delhi,2023-01-17,3,15780.46,2024-08-22,2024-11-04,3.0,Silver
CUST00659,Meera Reddy,Male,24,meera.reddy710@gmail.com,9813859807,Coimbatore,2023-09-07,5,420.12,2024-01-27,2024-08-07,3.0,Bronze
CUST00660,Nikhil Dubey,Female,23,nikhil.dubey357@yahoo.com,9220404552,Mumbai,2023-04-21,6,14587.25,2024-06-14,2024-11-13,4.0,Silver
CUST00661,Meera Chauhan,Male,47,meera.chauhan363@gmail.com,9689279070,Bhopal,2023-10-11,10,17248.99,2024-01-03,2024-11-24,4.3,Silver
CUST00662,Sonal Verma,Male,40,sonal.verma546@yahoo.com,9500625311,Kolkata,2023-02-16,10,79599.14,2024-02-24,2024-12-10,4.4,Platinum
CUST00663,Vikram Yadav,Female,57,vikram.yadav877@gmail.com,9802377973,Bengaluru,2023-11-03,6,19786.78,2024-03-03,2024-12-16,3.8,Silver
CUST00664,Bhavna Singh,Male,25,bhavna.singh655@gmail.com,9388198174,Hyderabad,2023-02-26,8,13016.83,2024-01-12,2024-12-27,4.2,Silver
CUST00665,Pankaj Iyer,Male,41,pankaj.iyer233@yahoo.com,9110258002,Indore,2023-07-03,1,3162.69,2024-08-10,2024-08-10,3.0,Bronze
CUST00666,Komal Dubey,Female,24,komal.dubey803@gmail.com,9653701865,Nagpur,2023-08-19,11,181276.39,2024-01-13,2024-10-06,4.0,Platinum
CUST00667,Vivek Mishra,Male,33,vivek.mishra153@yahoo.com,9906735042,Ahmedabad,2023-05-13,3,28316.6,2024-08-14,2024-12-20,3.5,Gold
CUST00668,Divya Tiwari,Male,34,divya.tiwari822@gmail.com,9932972494,Lucknow,2023-06-02,12,13008.74,2024-01-11,2024-12-27,3.8,Silver
CUST00669,Vivek Verma,Female,18,vivek.verma916@gmail.com,9479896279,Indore,2023-08-25,6,216279.33,2024-01-12,2024-11-09,4.0,Platinum
CUST00670,Rajesh Chopra,Female,56,rajesh.chopra816@gmail.com,9703200865,Delhi,2023-03-15,3,29934.79,2024-02-21,2024-12-16,4.3,Gold
CUST00671,Rohit Chopra,Female,45,rohit.chopra886@gmail.com,9954809569,Mumbai,2023-04-04,5,14297.21,2024-01-18,2024-12-16,4.5,Silver
CUST00672,Kiran Chauhan,Male,56,kiran.chauhan872@gmail.com,9987163707,Delhi,2023-07-19,8,244284.45,2024-04-18,2024-11-03,4.2,Platinum
CUST00673,Tushar Sinha,Male,39,tushar.sinha987@yahoo.com,9454351548,Pune,2023-02-21,14,38720.19,2024-03-05,2024-11-16,4.6,Gold
CUST00674,Pooja Agarwal,Female,56,pooja.agarwal872@gmail.com,9757970608,Delhi,2023-07-27,9,182942.19,2024-01-09,2024-11-14,4.0,Platinum
CUST00675,Vikram Chauhan,Female,46,vikram.chauhan280@yahoo.com,9103051392,Nagpur,2023-05-27,6,174726.81,2024-01-04,2024-10-19,3.8,Platinum
CUST00676,Pooja Pandey,Female,56,pooja.pandey905@gmail.com,9802693358,Lucknow,2023-11-21,7,81588.28,2024-01-11,2024-11-26,3.8,Platinum
CUST00677,Pooja Nair,Male,20,pooja.nair355@gmail.com,9947925639,Coimbatore,2023-11-27,9,97196.64,2024-01-05,2024-12-24,3.8,Platinum
CUST00678,Aditya Sharma,Female,39,aditya.sharma75@gmail.com,9887227485,Hyderabad,2023-07-28,5,16597.28,2024-02-25,2024-11-25,4.3,Silver
CUST00679,Ashish Sinha,Female,47,ashish.sinha976@gmail.com,9812548782,Hyderabad,2023-08-18,10,33082.62,2024-02-26,2024-12-10,3.7,Gold
CUST00680,Anjali Mehta,Male,38,anjali.mehta946@gmail.com,9168015670,Indore,2023-01-11,6,87244.67,2024-01-03,2024-12-17,4.2,Platinum
CUST00681,Amit Gupta,Male,31,amit.gupta235@gmail.com,9362509036,Hyderabad,2023-02-17,6,1700.44,2024-01-28,2024-07-13,3.0,Bronze
CUST00682,Rekha Patel,Male,47,rekha.patel20@gmail.com,9602425108,Pune,2023-11-21,9,39213.25,2024-01-12,2024-12-28,4.0,Gold
CUST00683,Manoj Desai,Female,33,manoj.desai464@yahoo.com,9104525979,Chennai,2023-01-06,5,8809.84,2024-01-28,2024-09-09,4.0,Silver
CUST00684,Nikhil Desai,Male,27,nikhil.desai666@gmail.com,9700612034,Surat,2023-08-28,16,331846.65,2024-01-08,2024-12-23,3.5,Platinum
CUST00685,Aarav Shah,Male,49,aarav.shah65@gmail.com,9405308150,Chennai,2023-07-15,7,5481.01,2024-02-15,2024-11-27,4.5,Bronze
CUST00686,Neha Joshi,Male,50,neha.joshi338@gmail.com,9693483262,Hyderabad,2023-01-02,3,6083.36,2024-03-25,2024-11-23,4.0,Bronze
CUST00687,Neha Singh,Female,27,neha.singh252@gmail.com,9367966455,Bhopal,2023-04-06,9,47292.03,2024-02-04,2024-12-08,3.8,Gold
CUST00688,Sneha Pillai,Male,27,sneha.pillai321@yahoo.com,9814879953,Lucknow,2023-05-23,11,92158.33,2024-01-27,2024-10-09,3.7,Platinum
CUST00689,Swati Dubey,Female,53,swati.dubey596@gmail.com,9349723112,Jaipur,2023-01-11,5,24343.91,2024-03-21,2024-11-26,4.3,Gold
CUST00690,Rohit Malhotra,Male,47,rohit.malhotra841@gmail.com,9501865555,Hyderabad,2023-04-27,5,11777.09,2024-06-10,2024-11-23,4.4,Silver
CUST00691,Sanjay Malhotra,Male,57,sanjay.malhotra343@gmail.com,9665252808,Hyderabad,2023-06-08,5,67627.52,2024-03-09,2024-10-17,4.5,Platinum
CUST00692,Pankaj Chauhan,Male,29,pankaj.chauhan154@gmail.com,9178361987,Bhopal,2023-03-19,5,1724.56,2024-01-23,2024-09-09,4.0,Bronze
CUST00693,Ravi Verma,Male,55,ravi.verma295@gmail.com,9864220376,Coimbatore,2023-02-26,5,5653.88,2024-03-23,2024-11-26,3.0,Bronze
CUST00694,Manoj Joshi,Male,49,manoj.joshi976@gmail.com,9905949766,Bhopal,2023-11-19,6,162496.3,2024-02-16,2024-09-22,4.3,Platinum
CUST00695,Sonal Kumar,Female,40,sonal.kumar608@gmail.com,9199312642,Lucknow,2023-04-01,3,6473.22,2024-04-03,2024-06-08,2.0,Bronze
CUST00696,Arjun Singh,Female,38,arjun.singh22@gmail.com,9996192486,Jaipur,2023-03-12,5,68150.64,2024-01-18,2024-10-17,3.8,Platinum
CUST00697,Shruti Jain,Male,27,shruti.jain859@yahoo.com,9750199869,Pune,2023-11-13,8,13830.49,2024-02-19,2024-10-05,3.6,Silver
CUST00698,Aarav Sharma,Male,23,aarav.sharma167@gmail.com,9160988244,Lucknow,2023-06-24,9,397125.96,2024-02-02,2024-12-11,4.3,Platinum
CUST00699,Aditya Iyer,Female,31,aditya.iyer79@yahoo.com,9825929153,Jaipur,2023-05-28,5,2926.68,2024-02-16,2024-12-05,3.0,Bronze
CUST00700,Meera Verma,Male,40,meera.verma930@gmail.com,9278819830,Ahmedabad,2023-10-25,14,7922.48,2024-02-13,2024-11-23,4.2,Bronze
CUST00701,Arjun Verma,Male,37,arjun.verma795@gmail.com,9449745872,Chennai,2023-05-05,7,9395.63,2024-05-23,2024-11-19,4.0,Silver
CUST00702,Rekha Iyer,Female,58,rekha.iyer697@gmail.com,9621133210,Nagpur,2023-07-06,3,5022.6,2024-03-16,2024-12-16,4.0,Bronze
CUST00703,Ashish Menon,Male,42,ashish.menon73@gmail.com,9852572686,Indore,2023-10-06,3,39332.66,2024-04-08,2024-04-23,5.0,Gold
CUST00704,Pallavi Agarwal,Female,25,pallavi.agarwal814@gmail.com,9664569256,Pune,2023-12-26,3,2698.6,2024-03-22,2024-09-10,4.5,Bronze
CUST00705,Sneha Verma,Female,28,sneha.verma957@gmail.com,9645623927,Hyderabad,2023-12-05,7,27590.03,2024-03-01,2024-12-18,4.3,Gold
CUST00706,Pallavi Menon,Female,37,pallavi.menon656@yahoo.com,9883714504,Kolkata,2023-10-09,4,27833.39,2024-02-11,2024-12-22,4.0,Gold
CUST00707,Swati Sinha,Female,29,swati.sinha874@gmail.com,9992892469,Pune,2023-12-14,8,22893.8,2024-01-26,2024-11-13,4.0,Gold
CUST00708,Meera Kumar,Male,25,meera.kumar721@yahoo.com,9733308598,Hyderabad,2023-02-28,9,20912.28,2024-02-15,2024-12-19,4.4,Gold
CUST00709,Anjali Nair,Male,53,anjali.nair375@gmail.com,9445886006,Coimbatore,2023-05-02,9,32342.58,2024-04-05,2024-12-03,3.7,Gold
CUST00710,Sunita Malhotra,Male,44,sunita.malhotra654@yahoo.com,9111060524,Chennai,2023-01-26,6,209388.74,2024-10-24,2024-12-25,3.6,Platinum
CUST00711,Komal Sinha,Female,33,komal.sinha130@gmail.com,9517075401,Chennai,2023-06-09,5,8695.9,2024-07-28,2024-12-15,5.0,Silver
CUST00712,Komal Joshi,Male,35,komal.joshi245@gmail.com,9263044942,Kolkata,2023-04-22,5,32316.38,2024-01-10,2024-11-07,4.2,Gold
CUST00713,Aditya Reddy,Male,27,aditya.reddy81@gmail.com,9199743857,Ahmedabad,2023-12-05,3,6394.62,2024-02-14,2024-11-10,4.0,Bronze
CUST00714,Neha Chopra,Male,39,neha.chopra232@gmail.com,9135058215,Mumbai,2023-09-21,7,202799.23,2024-01-11,2024-11-14,3.7,Platinum
CUST00715,Kiran Tiwari,Female,36,kiran.tiwari800@gmail.com,9122046598,Mumbai,2023-04-26,9,65024.11,2024-03-11,2024-12-28,4.0,Platinum
CUST00716,Meera Chopra,Female,24,meera.chopra408@gmail.com,9591769911,Hyderabad,2023-09-13,3,7781.82,2024-01-08,2024-11-05,4.5,Bronze
CUST00717,Aditya Mehta,Female,41,aditya.mehta889@gmail.com,9617902941,Pune,2023-02-06,5,26557.09,2024-01-03,2024-09-06,4.7,Gold
CUST00718,Amit Mehta,Male,56,amit.mehta204@yahoo.com,9755277221,Jaipur,2023-10-09,7,284784.02,2024-04-10,2024-09-10,3.6,Platinum
CUST00719,Rajesh Jain,Male,30,rajesh.jain710@yahoo.com,9970012585,Indore,2023-11-08,6,37215.13,2024-01-06,2024-08-13,3.7,Gold
CUST00720,Tushar Malhotra,Female,56,tushar.malhotra485@gmail.com,9977051276,Coimbatore,2023-11-12,5,5513.86,2024-03-21,2024-12-19,3.5,Bronze
CUST00721,Priya Chauhan,Male,32,priya.chauhan500@gmail.com,9673755860,Surat,2023-01-26,9,51641.23,2024-01-07,2024-12-10,4.1,Platinum
CUST00722,Nisha Mishra,Male,37,nisha.mishra516@gmail.com,9920824877,Chennai,2023-02-20,4,0.0,2024-01-15,2024-12-27,,Bronze
CUST00723,Sanjay Menon,Male,53,sanjay.menon960@gmail.com,9360353647,Nagpur,2023-06-23,3,264266.35,2024-01-04,2024-11-19,5.0,Platinum
CUST00724,Sneha Shukla,Female,27,sneha.shukla561@yahoo.com,9795622203,Chennai,2023-02-21,6,3089.59,2024-03-15,2024-10-06,3.0,Bronze
CUST00725,Ashish Bose,Male,55,ashish.bose690@gmail.com,9921722631,Ahmedabad,2023-10-02,3,11563.24,2024-04-13,2024-10-28,4.0,Silver
CUST00726,Rekha Bose,Male,37,rekha.bose640@yahoo.com,9195741072,Bengaluru,2023-01-12,5,2532.63,2024-06-10,2024-12-09,5.0,Bronze
CUST00727,Aishwarya Iyer,Male,55,aishwarya.iyer708@yahoo.com,9151005919,Delhi,2023-10-06,5,21516.76,2024-09-23,2024-12-26,4.2,Gold
CUST00728,Meera Mehta,Female,24,meera.mehta636@gmail.com,9536142357,Mumbai,2023-03-27,10,64512.35,2024-05-09,2024-11-28,3.9,Platinum
CUST00729,Manish Agarwal,Male,22,manish.agarwal169@yahoo.com,9913841281,Coimbatore,2023-09-22,11,90750.01,2024-01-28,2024-12-06,3.6,Platinum
CUST00730,Bhavna Desai,Male,56,bhavna.desai241@yahoo.com,9987494248,Surat,2023-04-05,7,5446.51,2024-01-05,2024-12-23,4.7,Bronze
CUST00731,Rohit Agarwal,Male,40,rohit.agarwal117@gmail.com,9978380214,Lucknow,2023-12-19,8,37826.41,2024-04-11,2024-12-24,4.6,Gold
CUST00732,Suresh Saxena,Female,58,suresh.saxena298@gmail.com,9697713025,Kolkata,2023-11-14,4,869.75,2024-08-03,2024-12-25,3.0,Bronze
